type,two_factor_authentication,multi_factor_authentication,security_monitoring,data_privacy_policy,secure_file_uploads,secure_file_uploads_policies__properties__secure_file_name,secure_file_uploads_policies__properties__malware_scan,secure_file_uploads_policies__properties__audit_logging,secure_file_uploads_policies__properties__sandboxing,secure_file_uploads_policies__properties__encryption__in_transit,secure_file_uploads_policies__properties__encryption__at_rest,ssl_encryption_required,permissions,explicite_allowed_resources,other_resources
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_sun.png,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,happy_day.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,write,product_info.txt,FALSE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,brave_bird.xlsx,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,product_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,brave_world.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,sales.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_bird.jpeg,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,read,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,beautiful_ocean.bat,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,FALSE,FALSE,TRUE,FALSE,TRUE,brave_day.csv,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,NULL,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_flower.img,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,brave_ocean.py,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,create,NULL,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,brave_flower.vbs,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,create,product_info.txt,TRUE
customer,FALSE,FALSE,TRUE,TRUE,TRUE,happy_flower.png,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,read,userId_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,unknown,beautiful_day.xlsx,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,read,NULL,TRUE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_flower.txt,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_ocean.png,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
admin,FALSE,TRUE,TRUE,TRUE,TRUE,happy_flower.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,reports.txt,TRUE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,happy_sun.msi,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,clever_ocean.sh,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_world.mp4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
admin,FALSE,TRUE,TRUE,TRUE,TRUE,happy_flower.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,FALSE
anonymous,FALSE,TRUE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_flower.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,product_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,FALSE,brave_sun.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,unknown,happy_ocean.sh,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,creative_ocean.msi,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,happy_flower.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_ocean.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,brave_bird.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,reports.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,sunny_world.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
customer,FALSE,TRUE,FALSE,TRUE,TRUE,brave_sun.jpeg,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,create,product_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_ocean.xlsx,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,none,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.msi,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,FALSE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,beautiful_bird.pdf,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,beautiful_world.txt,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,none,NULL,TRUE
anonymous,TRUE,FALSE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,TRUE,TRUE,FALSE,TRUE,TRUE,creative_ocean.csv,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,read,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,FALSE,TRUE,happy_sun.pdf,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
employee,FALSE,TRUE,TRUE,TRUE,unknown,beautiful_day.png,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,none,reports.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_ocean.bat,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,brave_world.png,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,sales.txt,FALSE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,brave_sun.cmd,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,write,product_info.txt,FALSE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,happy_sun.bat,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,creative_flower.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,TRUE
anonymous,FALSE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,FALSE,TRUE,TRUE,sunny_flower.pdf,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,delete,product_info.txt,TRUE
employee,TRUE,FALSE,TRUE,TRUE,unknown,happy_day.xlsx,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,create,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_flower.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,FALSE,TRUE,TRUE,beautiful_flower.pdf,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,FALSE,sunny_world.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,clever_flower.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,sunny_bird.xlsx,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_ocean.msi,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
admin,FALSE,TRUE,TRUE,TRUE,unknown,creative_ocean.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,sales.txt,TRUE
customer,TRUE,FALSE,FALSE,TRUE,TRUE,beautiful_world.cmd,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,create,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,FALSE,TRUE,happy_day.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_bird.js,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
customer,FALSE,TRUE,FALSE,TRUE,TRUE,clever_bird.img,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,NULL,TRUE
customer,TRUE,TRUE,TRUE,TRUE,unknown,sunny_world.mp4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,FALSE
customer,TRUE,TRUE,FALSE,TRUE,unknown,brave_world.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,happy_day.sh,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,TRUE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,brave_ocean.jpeg,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,write,reports.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,creative_flower.vbs,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,happy_world.png,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_world.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,TRUE
employee,TRUE,TRUE,FALSE,FALSE,TRUE,happy_day.xlsx,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,create,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,clever_ocean.jpeg,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,userId_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_sun.mp4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,read,NULL,TRUE
employee,FALSE,TRUE,TRUE,TRUE,TRUE,clever_ocean.jar,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,NULL,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,happy_world.msi,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,create,sales.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,creative_bird.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,reports.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_day.img,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,write,userId_info.txt,TRUE
customer,TRUE,FALSE,FALSE,TRUE,TRUE,clever_sun.png,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_world.jpeg,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,happy_ocean.pdf,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,FALSE,beautiful_sun.txt,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,read,sensitve_data.txt,TRUE
anonymous,FALSE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,TRUE,TRUE,TRUE,TRUE,TRUE,brave_day.sh,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,read,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,happy_world.csv,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,write,product_info.txt,FALSE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,beautiful_world.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.csv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,FALSE
customer,TRUE,FALSE,TRUE,FALSE,unknown,beautiful_sun.txt,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,create,userId_info.txt,FALSE
customer,TRUE,FALSE,TRUE,FALSE,FALSE,beautiful_day.csv,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,create,userId_info.txt,TRUE
anonymous,FALSE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,TRUE,FALSE,FALSE,beautiful_sun.xlsx,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_ocean.pdf,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_bird.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_day.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,FALSE,TRUE,beautiful_flower.png,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,none,userId_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,happy_ocean.xlsx,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,none,product_info.txt,FALSE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,creative_world.cmd,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,userId_info.txt,TRUE
customer,TRUE,FALSE,FALSE,TRUE,unknown,sunny_flower.msi,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_flower.vbs,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,FALSE,creative_flower.img,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,none,sales.txt,FALSE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,beautiful_bird.txt,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,write,sales.txt,TRUE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,sunny_sun.txt,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,NULL,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,beautiful_bird.sh,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,write,product_info.txt,FALSE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,brave_bird.txt,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,create,reports.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,clever_day.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,TRUE,clever_sun.pdf,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,create,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_sun.mp4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,clever_ocean.jpeg,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,beautiful_flower.jpeg,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,happy_flower.jpeg,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
employee,TRUE,TRUE,FALSE,TRUE,TRUE,clever_bird.mp4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,reports.txt,FALSE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_day.img,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,create,sales.txt,TRUE
customer,TRUE,FALSE,TRUE,FALSE,TRUE,brave_flower.png,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,create,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,happy_sun.cmd,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,userId_info.txt,FALSE
anonymous,TRUE,TRUE,FALSE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
employee,FALSE,TRUE,TRUE,TRUE,TRUE,creative_day.txt,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,create,reports.txt,FALSE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,sunny_flower.pdf,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,unknown,clever_sun.txt,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,beautiful_ocean.pdf,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,unknown,brave_ocean.img,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
customer,TRUE,FALSE,FALSE,TRUE,TRUE,beautiful_bird.mp4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,read,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,creative_flower.pdf,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,none,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,TRUE,TRUE,FALSE,TRUE,brave_ocean.cmd,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_world.img,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,create,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,FALSE,clever_sun.img,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,delete,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_sun.png,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,write,userId_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,creative_day.jar,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,unknown,brave_sun.xlsx,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,read,product_info.txt,TRUE
employee,TRUE,TRUE,TRUE,FALSE,TRUE,brave_world.csv,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,read,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_world.xlsx,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_day.csv,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,none,userId_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_flower.img,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,read,userId_info.txt,TRUE
anonymous,TRUE,TRUE,FALSE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_day.csv,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,write,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,FALSE,brave_ocean.png,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,read,userId_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,creative_bird.img,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,delete,product_info.txt,FALSE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
customer,TRUE,FALSE,TRUE,TRUE,TRUE,clever_bird.msi,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,TRUE
customer,TRUE,FALSE,FALSE,TRUE,FALSE,sunny_sun.pdf,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_day.png,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,none,userId_info.txt,FALSE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_sun.pdf,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,read,NULL,FALSE
customer,FALSE,TRUE,FALSE,FALSE,TRUE,brave_sun.exe,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,delete,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,happy_sun.csv,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,create,userId_info.txt,TRUE
anonymous,TRUE,FALSE,FALSE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
admin,TRUE,TRUE,TRUE,TRUE,unknown,clever_flower.img,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,create,sales.txt,TRUE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,clever_sun.pdf,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,read,reports.txt,TRUE
customer,TRUE,TRUE,FALSE,TRUE,TRUE,beautiful_bird.xlsx,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,none,userId_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_ocean.csv,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,beautiful_flower.csv,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,create,userId_info.txt,FALSE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,brave_flower.mp4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,sales.txt,TRUE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,clever_ocean.mp4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,create,NULL,TRUE
customer,TRUE,TRUE,FALSE,TRUE,unknown,clever_sun.js,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,write,userId_info.txt,FALSE
admin,TRUE,FALSE,TRUE,TRUE,TRUE,brave_day.py,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,write,sensitve_data.txt,TRUE
employee,TRUE,FALSE,TRUE,TRUE,TRUE,brave_day.pdf,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,read,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,creative_bird.mp4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,write,product_info.txt,FALSE
employee,FALSE,TRUE,FALSE,TRUE,TRUE,sunny_world.png,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,create,reports.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_day.png,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,read,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,TRUE,happy_sun.sh,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,FALSE,FALSE,happy_ocean.png,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,none,product_info.txt,FALSE
employee,TRUE,FALSE,TRUE,FALSE,TRUE,creative_world.exe,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,create,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,brave_ocean.img,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,create,product_info.txt,TRUE
admin,TRUE,TRUE,TRUE,TRUE,TRUE,creative_sun.py,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,read,reports.txt,TRUE
employee,TRUE,FALSE,TRUE,FALSE,TRUE,sunny_flower.jpeg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,unknown,happy_ocean.bat,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,create,product_info.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,brave_day.pdf,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,write,product_info.txt,TRUE
admin,TRUE,TRUE,FALSE,FALSE,TRUE,brave_flower.mp4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,write,sensitve_data.txt,TRUE
customer,FALSE,FALSE,TRUE,TRUE,TRUE,brave_sun.png,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,create,product_info.txt,FALSE
customer,TRUE,TRUE,TRUE,TRUE,TRUE,sunny_ocean.png,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,create,product_info.txt,TRUE
customer,TRUE,TRUE,FALSE,FALSE,TRUE,clever_bird.img,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,read,userId_info.txt,FALSE
customer,TRUE,FALSE,FALSE,TRUE,unknown,brave_flower.png,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,read,product_info.txt,FALSE
employee,TRUE,TRUE,TRUE,TRUE,TRUE,brave_sun.mp4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,none,sales.txt,TRUE
customer,TRUE,TRUE,TRUE,TRUE,unknown,happy_flower.xlsx,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,create,product_info.txt,TRUE
customer,TRUE,FALSE,TRUE,TRUE,FALSE,sunny_day.js,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,create,product_info.txt,TRUE
customer,FALSE,TRUE,TRUE,TRUE,TRUE,sunny_world.pdf,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,delete,product_info.txt,TRUE
anonymous,TRUE,TRUE,TRUE,TRUE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
